file,#v,#c,#l
r50k5/50.665.2.cnf, 50, 665, 3325
r50k5/50.379.2.cnf, 50, 379, 1895
r50k5/50.441.2.cnf, 50, 441, 2205
r50k5/50.448.0.cnf, 50, 448, 2240
r50k5/50.336.2.cnf, 50, 336, 1680
r50k5/50.683.0.cnf, 50, 683, 3415
r50k5/50.665.0.cnf, 50, 665, 3325
r50k5/50.410.0.cnf, 50, 410, 2050
r50k5/50.663.2.cnf, 50, 663, 3315
r50k5/50.837.2.cnf, 50, 837, 4185
r50k5/50.997.1.cnf, 50, 997, 4985
r50k5/50.413.1.cnf, 50, 413, 2065
r50k5/50.1036.2.cnf, 50, 1036, 5180
r50k5/50.694.2.cnf, 50, 694, 3470
r50k5/50.891.0.cnf, 50, 891, 4455
r50k5/50.959.2.cnf, 50, 959, 4795
r50k5/50.923.1.cnf, 50, 923, 4615
r50k5/50.333.0.cnf, 50, 333, 1665
r50k5/50.424.1.cnf, 50, 424, 2120
r50k5/50.275.0.cnf, 50, 275, 1375
r50k5/50.827.1.cnf, 50, 827, 4135
r50k5/50.316.2.cnf, 50, 316, 1580
r50k5/50.234.0.cnf, 50, 234, 1170
r50k5/50.952.0.cnf, 50, 952, 4760
r50k5/50.484.2.cnf, 50, 484, 2420
r50k5/50.164.0.cnf, 50, 164, 820
r50k5/50.56.2.cnf, 50, 56, 280
r50k5/50.507.1.cnf, 50, 507, 2535
r50k5/50.774.2.cnf, 50, 774, 3870
r50k5/50.374.2.cnf, 50, 374, 1870
r50k5/50.179.0.cnf, 50, 179, 895
r50k5/50.332.0.cnf, 50, 332, 1660
r50k5/50.538.0.cnf, 50, 538, 2690
r50k5/50.881.2.cnf, 50, 881, 4405
r50k5/50.957.1.cnf, 50, 957, 4785
r50k5/50.244.1.cnf, 50, 244, 1220
r50k5/50.561.1.cnf, 50, 561, 2805
r50k5/50.296.2.cnf, 50, 296, 1480
r50k5/50.148.0.cnf, 50, 148, 740
r50k5/50.102.0.cnf, 50, 102, 510
r50k5/50.681.1.cnf, 50, 681, 3405
r50k5/50.251.1.cnf, 50, 251, 1255
r50k5/50.4.0.cnf, 50, 4, 20
r50k5/50.64.1.cnf, 50, 64, 320
r50k5/50.888.1.cnf, 50, 888, 4440
r50k5/50.78.0.cnf, 50, 78, 390
r50k5/50.123.0.cnf, 50, 123, 615
r50k5/50.416.0.cnf, 50, 416, 2080
r50k5/50.623.0.cnf, 50, 623, 3115
r50k5/50.947.1.cnf, 50, 947, 4735
r50k5/50.865.1.cnf, 50, 865, 4325
r50k5/50.948.0.cnf, 50, 948, 4740
r50k5/50.851.0.cnf, 50, 851, 4255
r50k5/50.323.0.cnf, 50, 323, 1615
r50k5/50.569.0.cnf, 50, 569, 2845
r50k5/50.75.0.cnf, 50, 75, 375
r50k5/50.614.1.cnf, 50, 614, 3070
r50k5/50.1035.0.cnf, 50, 1035, 5175
r50k5/50.137.2.cnf, 50, 137, 685
r50k5/50.1073.2.cnf, 50, 1073, 5365
r50k5/50.440.2.cnf, 50, 440, 2200
r50k5/50.520.1.cnf, 50, 520, 2600
r50k5/50.871.0.cnf, 50, 871, 4355
r50k5/50.854.0.cnf, 50, 854, 4270
r50k5/50.587.2.cnf, 50, 587, 2935
r50k5/50.935.2.cnf, 50, 935, 4675
r50k5/50.865.0.cnf, 50, 865, 4325
r50k5/50.1007.2.cnf, 50, 1007, 5035
r50k5/50.631.1.cnf, 50, 631, 3155
r50k5/50.794.1.cnf, 50, 794, 3970
r50k5/50.43.1.cnf, 50, 43, 215
r50k5/50.164.2.cnf, 50, 164, 820
r50k5/50.712.2.cnf, 50, 712, 3560
r50k5/50.682.0.cnf, 50, 682, 3410
r50k5/50.838.1.cnf, 50, 838, 4190
r50k5/50.280.2.cnf, 50, 280, 1400
r50k5/50.1006.1.cnf, 50, 1006, 5030
r50k5/50.1051.1.cnf, 50, 1051, 5255
r50k5/50.420.1.cnf, 50, 420, 2100
r50k5/50.599.1.cnf, 50, 599, 2995
r50k5/50.185.1.cnf, 50, 185, 925
r50k5/50.70.2.cnf, 50, 70, 350
r50k5/50.431.1.cnf, 50, 431, 2155
r50k5/50.775.1.cnf, 50, 775, 3875
r50k5/50.1020.0.cnf, 50, 1020, 5100
r50k5/50.400.2.cnf, 50, 400, 2000
r50k5/50.302.2.cnf, 50, 302, 1510
r50k5/50.581.0.cnf, 50, 581, 2905
r50k5/50.493.2.cnf, 50, 493, 2465
r50k5/50.613.1.cnf, 50, 613, 3065
r50k5/50.254.2.cnf, 50, 254, 1270
r50k5/50.100.0.cnf, 50, 100, 500
r50k5/50.915.2.cnf, 50, 915, 4575
r50k5/50.436.1.cnf, 50, 436, 2180
r50k5/50.312.1.cnf, 50, 312, 1560
r50k5/50.35.1.cnf, 50, 35, 175
r50k5/50.108.2.cnf, 50, 108, 540
r50k5/50.87.2.cnf, 50, 87, 435
r50k5/50.988.2.cnf, 50, 988, 4940
r50k5/50.938.2.cnf, 50, 938, 4690
r50k5/50.742.0.cnf, 50, 742, 3710
r50k5/50.176.2.cnf, 50, 176, 880
r50k5/50.138.2.cnf, 50, 138, 690
r50k5/50.258.2.cnf, 50, 258, 1290
r50k5/50.655.0.cnf, 50, 655, 3275
r50k5/50.872.1.cnf, 50, 872, 4360
r50k5/50.916.0.cnf, 50, 916, 4580
r50k5/50.74.0.cnf, 50, 74, 370
r50k5/50.935.0.cnf, 50, 935, 4675
r50k5/50.500.0.cnf, 50, 500, 2500
r50k5/50.380.0.cnf, 50, 380, 1900
r50k5/50.823.2.cnf, 50, 823, 4115
r50k5/50.119.1.cnf, 50, 119, 595
r50k5/50.1001.2.cnf, 50, 1001, 5005
r50k5/50.887.1.cnf, 50, 887, 4435
r50k5/50.655.2.cnf, 50, 655, 3275
r50k5/50.697.1.cnf, 50, 697, 3485
r50k5/50.868.2.cnf, 50, 868, 4340
r50k5/50.926.1.cnf, 50, 926, 4630
r50k5/50.1061.1.cnf, 50, 1061, 5305
r50k5/50.186.0.cnf, 50, 186, 930
r50k5/50.709.2.cnf, 50, 709, 3545
r50k5/50.1061.0.cnf, 50, 1061, 5305
r50k5/50.667.1.cnf, 50, 667, 3335
r50k5/50.413.2.cnf, 50, 413, 2065
r50k5/50.708.0.cnf, 50, 708, 3540
r50k5/50.1051.0.cnf, 50, 1051, 5255
r50k5/50.563.2.cnf, 50, 563, 2815
r50k5/50.846.0.cnf, 50, 846, 4230
r50k5/50.481.0.cnf, 50, 481, 2405
r50k5/50.450.1.cnf, 50, 450, 2250
r50k5/50.398.2.cnf, 50, 398, 1990
r50k5/50.744.0.cnf, 50, 744, 3720
r50k5/50.910.2.cnf, 50, 910, 4550
r50k5/50.965.1.cnf, 50, 965, 4825
r50k5/50.788.0.cnf, 50, 788, 3940
r50k5/50.511.1.cnf, 50, 511, 2555
r50k5/50.525.1.cnf, 50, 525, 2625
r50k5/50.626.1.cnf, 50, 626, 3130
r50k5/50.928.1.cnf, 50, 928, 4640
r50k5/50.685.1.cnf, 50, 685, 3425
r50k5/50.843.1.cnf, 50, 843, 4215
r50k5/50.431.2.cnf, 50, 431, 2155
r50k5/50.320.1.cnf, 50, 320, 1600
r50k5/50.243.1.cnf, 50, 243, 1215
r50k5/50.798.1.cnf, 50, 798, 3990
r50k5/50.976.1.cnf, 50, 976, 4880
r50k5/50.502.1.cnf, 50, 502, 2510
r50k5/50.245.1.cnf, 50, 245, 1225
r50k5/50.78.2.cnf, 50, 78, 390
r50k5/50.882.0.cnf, 50, 882, 4410
r50k5/50.870.0.cnf, 50, 870, 4350
r50k5/50.246.1.cnf, 50, 246, 1230
r50k5/50.656.2.cnf, 50, 656, 3280
r50k5/50.378.0.cnf, 50, 378, 1890
r50k5/50.298.0.cnf, 50, 298, 1490
r50k5/50.445.1.cnf, 50, 445, 2225
r50k5/50.1092.0.cnf, 50, 1092, 5460
r50k5/50.959.0.cnf, 50, 959, 4795
r50k5/50.991.1.cnf, 50, 991, 4955
r50k5/50.351.0.cnf, 50, 351, 1755
r50k5/50.554.0.cnf, 50, 554, 2770
r50k5/50.572.0.cnf, 50, 572, 2860
r50k5/50.88.1.cnf, 50, 88, 440
r50k5/50.779.2.cnf, 50, 779, 3895
r50k5/50.1002.1.cnf, 50, 1002, 5010
r50k5/50.833.0.cnf, 50, 833, 4165
r50k5/50.751.2.cnf, 50, 751, 3755
r50k5/50.670.1.cnf, 50, 670, 3350
r50k5/50.884.0.cnf, 50, 884, 4420
r50k5/50.915.0.cnf, 50, 915, 4575
r50k5/50.698.0.cnf, 50, 698, 3490
r50k5/50.676.0.cnf, 50, 676, 3380
r50k5/50.911.2.cnf, 50, 911, 4555
r50k5/50.761.1.cnf, 50, 761, 3805
r50k5/50.437.0.cnf, 50, 437, 2185
r50k5/50.822.1.cnf, 50, 822, 4110
r50k5/50.709.1.cnf, 50, 709, 3545
r50k5/50.574.2.cnf, 50, 574, 2870
r50k5/50.311.1.cnf, 50, 311, 1555
r50k5/50.524.2.cnf, 50, 524, 2620
r50k5/50.402.1.cnf, 50, 402, 2010
r50k5/50.912.2.cnf, 50, 912, 4560
r50k5/50.66.1.cnf, 50, 66, 330
r50k5/50.426.1.cnf, 50, 426, 2130
r50k5/50.677.0.cnf, 50, 677, 3385
r50k5/50.964.0.cnf, 50, 964, 4820
r50k5/50.175.2.cnf, 50, 175, 875
r50k5/50.672.2.cnf, 50, 672, 3360
r50k5/50.399.0.cnf, 50, 399, 1995
r50k5/50.778.2.cnf, 50, 778, 3890
r50k5/50.638.0.cnf, 50, 638, 3190
r50k5/50.648.0.cnf, 50, 648, 3240
r50k5/50.257.0.cnf, 50, 257, 1285
r50k5/50.186.2.cnf, 50, 186, 930
r50k5/50.405.1.cnf, 50, 405, 2025
r50k5/50.905.2.cnf, 50, 905, 4525
r50k5/50.188.1.cnf, 50, 188, 940
r50k5/50.499.1.cnf, 50, 499, 2495
r50k5/50.17.0.cnf, 50, 17, 85
r50k5/50.869.1.cnf, 50, 869, 4345
r50k5/50.487.2.cnf, 50, 487, 2435
r50k5/50.609.2.cnf, 50, 609, 3045
r50k5/50.284.0.cnf, 50, 284, 1420
r50k5/50.268.0.cnf, 50, 268, 1340
r50k5/50.375.2.cnf, 50, 375, 1875
r50k5/50.808.0.cnf, 50, 808, 4040
r50k5/50.564.0.cnf, 50, 564, 2820
r50k5/50.93.2.cnf, 50, 93, 465
r50k5/50.126.1.cnf, 50, 126, 630
r50k5/50.609.1.cnf, 50, 609, 3045
r50k5/50.242.0.cnf, 50, 242, 1210
r50k5/50.701.1.cnf, 50, 701, 3505
r50k5/50.1014.0.cnf, 50, 1014, 5070
r50k5/50.962.2.cnf, 50, 962, 4810
r50k5/50.184.1.cnf, 50, 184, 920
r50k5/50.550.1.cnf, 50, 550, 2750
r50k5/50.565.0.cnf, 50, 565, 2825
r50k5/50.844.0.cnf, 50, 844, 4220
r50k5/50.898.1.cnf, 50, 898, 4490
r50k5/50.188.0.cnf, 50, 188, 940
r50k5/50.895.0.cnf, 50, 895, 4475
r50k5/50.869.0.cnf, 50, 869, 4345
r50k5/50.170.0.cnf, 50, 170, 850
r50k5/50.966.0.cnf, 50, 966, 4830
r50k5/50.607.0.cnf, 50, 607, 3035
r50k5/50.647.1.cnf, 50, 647, 3235
r50k5/50.889.0.cnf, 50, 889, 4445
r50k5/50.142.1.cnf, 50, 142, 710
r50k5/50.709.0.cnf, 50, 709, 3545
r50k5/50.993.1.cnf, 50, 993, 4965
r50k5/50.1025.0.cnf, 50, 1025, 5125
r50k5/50.936.0.cnf, 50, 936, 4680
r50k5/50.580.2.cnf, 50, 580, 2900
r50k5/50.372.1.cnf, 50, 372, 1860
r50k5/50.408.0.cnf, 50, 408, 2040
r50k5/50.442.1.cnf, 50, 442, 2210
r50k5/50.366.2.cnf, 50, 366, 1830
r50k5/50.190.1.cnf, 50, 190, 950
r50k5/50.1079.2.cnf, 50, 1079, 5395
r50k5/50.949.2.cnf, 50, 949, 4745
r50k5/50.26.2.cnf, 50, 26, 130
r50k5/50.973.1.cnf, 50, 973, 4865
r50k5/50.1096.1.cnf, 50, 1096, 5480
r50k5/50.86.0.cnf, 50, 86, 430
r50k5/50.573.1.cnf, 50, 573, 2865
r50k5/50.678.2.cnf, 50, 678, 3390
r50k5/50.885.1.cnf, 50, 885, 4425
r50k5/50.728.2.cnf, 50, 728, 3640
r50k5/50.257.2.cnf, 50, 257, 1285
r50k5/50.529.1.cnf, 50, 529, 2645
r50k5/50.649.2.cnf, 50, 649, 3245
r50k5/50.1088.1.cnf, 50, 1088, 5440
r50k5/50.678.1.cnf, 50, 678, 3390
r50k5/50.700.0.cnf, 50, 700, 3500
r50k5/50.751.0.cnf, 50, 751, 3755
r50k5/50.1041.0.cnf, 50, 1041, 5205
r50k5/50.268.1.cnf, 50, 268, 1340
r50k5/50.106.2.cnf, 50, 106, 530
r50k5/50.834.2.cnf, 50, 834, 4170
r50k5/50.698.2.cnf, 50, 698, 3490
r50k5/50.488.2.cnf, 50, 488, 2440
r50k5/50.291.0.cnf, 50, 291, 1455
r50k5/50.39.1.cnf, 50, 39, 195
r50k5/50.753.0.cnf, 50, 753, 3765
r50k5/50.480.0.cnf, 50, 480, 2400
r50k5/50.1043.1.cnf, 50, 1043, 5215
r50k5/50.83.2.cnf, 50, 83, 415
r50k5/50.525.0.cnf, 50, 525, 2625
r50k5/50.985.1.cnf, 50, 985, 4925
r50k5/50.155.1.cnf, 50, 155, 775
r50k5/50.952.1.cnf, 50, 952, 4760
r50k5/50.902.1.cnf, 50, 902, 4510
r50k5/50.848.0.cnf, 50, 848, 4240
r50k5/50.616.1.cnf, 50, 616, 3080
r50k5/50.416.1.cnf, 50, 416, 2080
r50k5/50.862.0.cnf, 50, 862, 4310
r50k5/50.328.2.cnf, 50, 328, 1640
r50k5/50.491.0.cnf, 50, 491, 2455
r50k5/50.132.0.cnf, 50, 132, 660
r50k5/50.434.2.cnf, 50, 434, 2170
r50k5/50.393.0.cnf, 50, 393, 1965
r50k5/50.88.0.cnf, 50, 88, 440
r50k5/50.527.0.cnf, 50, 527, 2635
r50k5/50.829.1.cnf, 50, 829, 4145
r50k5/50.158.2.cnf, 50, 158, 790
r50k5/50.258.0.cnf, 50, 258, 1290
r50k5/50.474.0.cnf, 50, 474, 2370
r50k5/50.1004.2.cnf, 50, 1004, 5020
r50k5/50.326.2.cnf, 50, 326, 1630
r50k5/50.818.1.cnf, 50, 818, 4090
r50k5/50.628.0.cnf, 50, 628, 3140
r50k5/50.632.1.cnf, 50, 632, 3160
r50k5/50.379.1.cnf, 50, 379, 1895
r50k5/50.738.2.cnf, 50, 738, 3690
r50k5/50.1082.0.cnf, 50, 1082, 5410
r50k5/50.7.1.cnf, 50, 7, 35
r50k5/50.117.0.cnf, 50, 117, 585
r50k5/50.1023.1.cnf, 50, 1023, 5115
r50k5/50.816.1.cnf, 50, 816, 4080
r50k5/50.925.2.cnf, 50, 925, 4625
r50k5/50.552.0.cnf, 50, 552, 2760
r50k5/50.550.2.cnf, 50, 550, 2750
r50k5/50.389.0.cnf, 50, 389, 1945
r50k5/50.644.0.cnf, 50, 644, 3220
r50k5/50.279.0.cnf, 50, 279, 1395
r50k5/50.908.2.cnf, 50, 908, 4540
r50k5/50.895.2.cnf, 50, 895, 4475
r50k5/50.263.2.cnf, 50, 263, 1315
r50k5/50.424.0.cnf, 50, 424, 2120
r50k5/50.419.0.cnf, 50, 419, 2095
r50k5/50.917.0.cnf, 50, 917, 4585
r50k5/50.775.0.cnf, 50, 775, 3875
r50k5/50.395.2.cnf, 50, 395, 1975
r50k5/50.804.0.cnf, 50, 804, 4020
r50k5/50.806.2.cnf, 50, 806, 4030
r50k5/50.653.2.cnf, 50, 653, 3265
r50k5/50.121.0.cnf, 50, 121, 605
r50k5/50.727.2.cnf, 50, 727, 3635
r50k5/50.215.0.cnf, 50, 215, 1075
r50k5/50.57.1.cnf, 50, 57, 285
r50k5/50.1024.0.cnf, 50, 1024, 5120
r50k5/50.184.0.cnf, 50, 184, 920
r50k5/50.141.1.cnf, 50, 141, 705
r50k5/50.217.0.cnf, 50, 217, 1085
r50k5/50.955.2.cnf, 50, 955, 4775
r50k5/50.501.0.cnf, 50, 501, 2505
r50k5/50.355.0.cnf, 50, 355, 1775
r50k5/50.1071.1.cnf, 50, 1071, 5355
r50k5/50.539.2.cnf, 50, 539, 2695
r50k5/50.146.2.cnf, 50, 146, 730
r50k5/50.420.2.cnf, 50, 420, 2100
r50k5/50.202.0.cnf, 50, 202, 1010
r50k5/50.965.2.cnf, 50, 965, 4825
r50k5/50.520.0.cnf, 50, 520, 2600
r50k5/50.361.2.cnf, 50, 361, 1805
r50k5/50.36.2.cnf, 50, 36, 180
r50k5/50.754.2.cnf, 50, 754, 3770
r50k5/50.41.0.cnf, 50, 41, 205
r50k5/50.952.2.cnf, 50, 952, 4760
r50k5/50.1034.2.cnf, 50, 1034, 5170
r50k5/50.989.0.cnf, 50, 989, 4945
r50k5/50.767.1.cnf, 50, 767, 3835
r50k5/50.90.2.cnf, 50, 90, 450
r50k5/50.350.0.cnf, 50, 350, 1750
r50k5/50.689.0.cnf, 50, 689, 3445
r50k5/50.500.2.cnf, 50, 500, 2500
r50k5/50.58.0.cnf, 50, 58, 290
r50k5/50.452.0.cnf, 50, 452, 2260
r50k5/50.149.0.cnf, 50, 149, 745
r50k5/50.626.0.cnf, 50, 626, 3130
r50k5/50.701.0.cnf, 50, 701, 3505
r50k5/50.462.1.cnf, 50, 462, 2310
r50k5/50.300.2.cnf, 50, 300, 1500
r50k5/50.127.1.cnf, 50, 127, 635
r50k5/50.992.0.cnf, 50, 992, 4960
r50k5/50.32.2.cnf, 50, 32, 160
r50k5/50.562.1.cnf, 50, 562, 2810
r50k5/50.16.1.cnf, 50, 16, 80
r50k5/50.763.0.cnf, 50, 763, 3815
r50k5/50.668.2.cnf, 50, 668, 3340
r50k5/50.1139.1.cnf, 50, 1139, 5695
r50k5/50.50.1.cnf, 50, 50, 250
r50k5/50.183.0.cnf, 50, 183, 915
r50k5/50.210.1.cnf, 50, 210, 1050
r50k5/50.1071.0.cnf, 50, 1071, 5355
r50k5/50.931.1.cnf, 50, 931, 4655
r50k5/50.967.2.cnf, 50, 967, 4835
r50k5/50.1089.1.cnf, 50, 1089, 5445
r50k5/50.240.0.cnf, 50, 240, 1200
r50k5/50.844.1.cnf, 50, 844, 4220
r50k5/50.565.1.cnf, 50, 565, 2825
r50k5/50.814.1.cnf, 50, 814, 4070
r50k5/50.96.0.cnf, 50, 96, 480
r50k5/50.508.1.cnf, 50, 508, 2540
r50k5/50.272.2.cnf, 50, 272, 1360
r50k5/50.572.1.cnf, 50, 572, 2860
r50k5/50.828.2.cnf, 50, 828, 4140
r50k5/50.757.0.cnf, 50, 757, 3785
r50k5/50.129.0.cnf, 50, 129, 645
r50k5/50.548.0.cnf, 50, 548, 2740
r50k5/50.427.1.cnf, 50, 427, 2135
r50k5/50.228.0.cnf, 50, 228, 1140
r50k5/50.975.1.cnf, 50, 975, 4875
r50k5/50.570.2.cnf, 50, 570, 2850
r50k5/50.52.2.cnf, 50, 52, 260
r50k5/50.204.2.cnf, 50, 204, 1020
r50k5/50.1040.0.cnf, 50, 1040, 5200
r50k5/50.541.0.cnf, 50, 541, 2705
r50k5/50.610.0.cnf, 50, 610, 3050
r50k5/50.266.1.cnf, 50, 266, 1330
r50k5/50.933.0.cnf, 50, 933, 4665
r50k5/50.817.0.cnf, 50, 817, 4085
r50k5/50.711.1.cnf, 50, 711, 3555
r50k5/50.149.1.cnf, 50, 149, 745
r50k5/50.623.1.cnf, 50, 623, 3115
r50k5/50.112.0.cnf, 50, 112, 560
r50k5/50.315.1.cnf, 50, 315, 1575
r50k5/50.109.0.cnf, 50, 109, 545
r50k5/50.234.2.cnf, 50, 234, 1170
r50k5/50.159.2.cnf, 50, 159, 795
r50k5/50.927.1.cnf, 50, 927, 4635
r50k5/50.924.1.cnf, 50, 924, 4620
r50k5/50.465.1.cnf, 50, 465, 2325
r50k5/50.627.2.cnf, 50, 627, 3135
r50k5/50.314.0.cnf, 50, 314, 1570
r50k5/50.526.1.cnf, 50, 526, 2630
r50k5/50.817.2.cnf, 50, 817, 4085
r50k5/50.893.2.cnf, 50, 893, 4465
r50k5/50.210.2.cnf, 50, 210, 1050
r50k5/50.1059.2.cnf, 50, 1059, 5295
r50k5/50.657.0.cnf, 50, 657, 3285
r50k5/50.194.1.cnf, 50, 194, 970
r50k5/50.658.2.cnf, 50, 658, 3290
r50k5/50.742.2.cnf, 50, 742, 3710
r50k5/50.226.0.cnf, 50, 226, 1130
r50k5/50.663.0.cnf, 50, 663, 3315
r50k5/50.470.2.cnf, 50, 470, 2350
r50k5/50.670.0.cnf, 50, 670, 3350
r50k5/50.2.0.cnf, 50, 2, 10
r50k5/50.1106.2.cnf, 50, 1106, 5530
r50k5/50.274.2.cnf, 50, 274, 1370
r50k5/50.228.2.cnf, 50, 228, 1140
r50k5/50.245.2.cnf, 50, 245, 1225
r50k5/50.746.1.cnf, 50, 746, 3730
r50k5/50.330.1.cnf, 50, 330, 1650
r50k5/50.919.2.cnf, 50, 919, 4595
r50k5/50.504.2.cnf, 50, 504, 2520
r50k5/50.924.2.cnf, 50, 924, 4620
r50k5/50.829.0.cnf, 50, 829, 4145
r50k5/50.723.0.cnf, 50, 723, 3615
r50k5/50.428.1.cnf, 50, 428, 2140
r50k5/50.200.1.cnf, 50, 200, 1000
r50k5/50.758.1.cnf, 50, 758, 3790
r50k5/50.299.1.cnf, 50, 299, 1495
r50k5/50.360.1.cnf, 50, 360, 1800
r50k5/50.940.2.cnf, 50, 940, 4700
r50k5/50.83.0.cnf, 50, 83, 415
r50k5/50.947.2.cnf, 50, 947, 4735
r50k5/50.771.1.cnf, 50, 771, 3855
r50k5/50.583.1.cnf, 50, 583, 2915
r50k5/50.514.0.cnf, 50, 514, 2570
r50k5/50.966.2.cnf, 50, 966, 4830
r50k5/50.378.1.cnf, 50, 378, 1890
r50k5/50.716.1.cnf, 50, 716, 3580
r50k5/50.1037.0.cnf, 50, 1037, 5185
r50k5/50.675.2.cnf, 50, 675, 3375
r50k5/50.848.2.cnf, 50, 848, 4240
r50k5/50.589.0.cnf, 50, 589, 2945
r50k5/50.875.0.cnf, 50, 875, 4375
r50k5/50.234.1.cnf, 50, 234, 1170
r50k5/50.132.2.cnf, 50, 132, 660
r50k5/50.650.1.cnf, 50, 650, 3250
r50k5/50.307.1.cnf, 50, 307, 1535
r50k5/50.472.0.cnf, 50, 472, 2360
r50k5/50.857.1.cnf, 50, 857, 4285
r50k5/50.772.0.cnf, 50, 772, 3860
r50k5/50.70.1.cnf, 50, 70, 350
r50k5/50.154.1.cnf, 50, 154, 770
r50k5/50.3.1.cnf, 50, 3, 15
r50k5/50.515.0.cnf, 50, 515, 2575
r50k5/50.600.2.cnf, 50, 600, 3000
r50k5/50.705.0.cnf, 50, 705, 3525
r50k5/50.482.2.cnf, 50, 482, 2410
r50k5/50.606.0.cnf, 50, 606, 3030
r50k5/50.659.2.cnf, 50, 659, 3295
r50k5/50.824.2.cnf, 50, 824, 4120
r50k5/50.1031.0.cnf, 50, 1031, 5155
r50k5/50.640.0.cnf, 50, 640, 3200
r50k5/50.355.1.cnf, 50, 355, 1775
r50k5/50.1001.1.cnf, 50, 1001, 5005
r50k5/50.375.0.cnf, 50, 375, 1875
r50k5/50.288.1.cnf, 50, 288, 1440
r50k5/50.786.1.cnf, 50, 786, 3930
r50k5/50.535.1.cnf, 50, 535, 2675
r50k5/50.452.1.cnf, 50, 452, 2260
r50k5/50.296.1.cnf, 50, 296, 1480
r50k5/50.742.1.cnf, 50, 742, 3710
r50k5/50.231.2.cnf, 50, 231, 1155
r50k5/50.825.0.cnf, 50, 825, 4125
r50k5/50.679.2.cnf, 50, 679, 3395
r50k5/50.590.2.cnf, 50, 590, 2950
r50k5/50.510.1.cnf, 50, 510, 2550
r50k5/50.283.1.cnf, 50, 283, 1415
r50k5/50.322.2.cnf, 50, 322, 1610
r50k5/50.795.1.cnf, 50, 795, 3975
r50k5/50.297.0.cnf, 50, 297, 1485
r50k5/50.790.1.cnf, 50, 790, 3950
r50k5/50.448.2.cnf, 50, 448, 2240
r50k5/50.123.1.cnf, 50, 123, 615
r50k5/50.316.1.cnf, 50, 316, 1580
r50k5/50.270.1.cnf, 50, 270, 1350
r50k5/50.202.2.cnf, 50, 202, 1010
r50k5/50.779.0.cnf, 50, 779, 3895
r50k5/50.618.1.cnf, 50, 618, 3090
r50k5/50.1000.0.cnf, 50, 1000, 5000
r50k5/50.727.1.cnf, 50, 727, 3635
r50k5/50.203.2.cnf, 50, 203, 1015
r50k5/50.42.1.cnf, 50, 42, 210
r50k5/50.590.0.cnf, 50, 590, 2950
r50k5/50.625.1.cnf, 50, 625, 3125
r50k5/50.898.2.cnf, 50, 898, 4490
r50k5/50.981.0.cnf, 50, 981, 4905
r50k5/50.935.1.cnf, 50, 935, 4675
r50k5/50.410.2.cnf, 50, 410, 2050
r50k5/50.539.0.cnf, 50, 539, 2695
r50k5/50.95.1.cnf, 50, 95, 475
r50k5/50.243.0.cnf, 50, 243, 1215
r50k5/50.312.2.cnf, 50, 312, 1560
r50k5/50.165.1.cnf, 50, 165, 825
r50k5/50.1003.1.cnf, 50, 1003, 5015
r50k5/50.156.0.cnf, 50, 156, 780
r50k5/50.931.0.cnf, 50, 931, 4655
r50k5/50.69.2.cnf, 50, 69, 345
r50k5/50.707.2.cnf, 50, 707, 3535
r50k5/50.705.1.cnf, 50, 705, 3525
r50k5/50.345.0.cnf, 50, 345, 1725
r50k5/50.595.1.cnf, 50, 595, 2975
r50k5/50.909.1.cnf, 50, 909, 4545
r50k5/50.29.0.cnf, 50, 29, 145
r50k5/50.737.0.cnf, 50, 737, 3685
r50k5/50.1042.1.cnf, 50, 1042, 5210
r50k5/50.329.1.cnf, 50, 329, 1645
r50k5/50.649.1.cnf, 50, 649, 3245
r50k5/50.392.0.cnf, 50, 392, 1960
r50k5/50.239.2.cnf, 50, 239, 1195
r50k5/50.13.2.cnf, 50, 13, 65
r50k5/50.51.2.cnf, 50, 51, 255
r50k5/50.251.2.cnf, 50, 251, 1255
r50k5/50.736.1.cnf, 50, 736, 3680
r50k5/50.47.0.cnf, 50, 47, 235
r50k5/50.673.0.cnf, 50, 673, 3365
r50k5/50.200.2.cnf, 50, 200, 1000
r50k5/50.662.1.cnf, 50, 662, 3310
r50k5/50.400.0.cnf, 50, 400, 2000
r50k5/50.637.1.cnf, 50, 637, 3185
r50k5/50.579.0.cnf, 50, 579, 2895
r50k5/50.597.0.cnf, 50, 597, 2985
r50k5/50.828.0.cnf, 50, 828, 4140
r50k5/50.497.1.cnf, 50, 497, 2485
r50k5/50.41.1.cnf, 50, 41, 205
r50k5/50.776.0.cnf, 50, 776, 3880
r50k5/50.755.2.cnf, 50, 755, 3775
r50k5/50.280.0.cnf, 50, 280, 1400
r50k5/50.923.0.cnf, 50, 923, 4615
r50k5/50.794.0.cnf, 50, 794, 3970
r50k5/50.787.0.cnf, 50, 787, 3935
r50k5/50.122.2.cnf, 50, 122, 610
r50k5/50.237.0.cnf, 50, 237, 1185
r50k5/50.8.0.cnf, 50, 8, 40
r50k5/50.593.2.cnf, 50, 593, 2965
r50k5/50.178.0.cnf, 50, 178, 890
r50k5/50.974.1.cnf, 50, 974, 4870
r50k5/50.10.0.cnf, 50, 10, 50
r50k5/50.582.2.cnf, 50, 582, 2910
r50k5/50.110.2.cnf, 50, 110, 550
r50k5/50.942.1.cnf, 50, 942, 4710
r50k5/50.893.1.cnf, 50, 893, 4465
r50k5/50.105.1.cnf, 50, 105, 525
r50k5/50.809.2.cnf, 50, 809, 4045
